review_count,new_id,city,rating,restaurant_name,longitude,restaurant_id,full_address,state,latitude
149,155,Scottsdale,3.5,Los Sombreros Mexican Food & Cocktails,-111.9265203,iDYzGVIF1TDWdjHNgNjCVw,"2534 N Scottsdale Rd
Scottsdale, AZ 85257",AZ,33.4765807
6,156,Chandler,3.5,Thai Dressing,-111.8588587,9QvuimC30Cj5LI1kK_mn9g,"2950 S Alma School Rd
Chandler, AZ 85248",AZ,33.2624833
11,157,Phoenix,2.0,Golden Coin,-112.0115928,sMD2HPNh7m0hgCxHDzGTzQ,"3224 E Thomas Rd
Phoenix, AZ 85018",AZ,33.4805041
44,158,Tempe,4.0,Oregano's Pizza Bistro,-111.9636082,yPJFfglhMHAKciUpjTmgBg,"1475 W Elliot Rd
Tempe, AZ 85284",AZ,33.3490097
8,159,Tempe,3.5,Einstein Bros Bagels,-111.929858,FPD5xXo_QPmJVo5XJKPryA,"9900 S Rural Rd
Tempe, AZ 85284",AZ,33.321492
31,160,Avondale,3.5,Ono Hawaiian BBQ,-112.345359,HBzv6vjTkeM-s_UIFCg2gg,"13070 W Rancho Santa Fe Blvd
Ste C - 7
Avondale, AZ 85323",AZ,33.430535
8,161,Chandler,3.0,Souper Salad,-111.891192,m_fi31gTJ1aASUZbS3QioQ,"2780 W Chandler Blvd
Chandler, AZ 85224",AZ,33.306349
10,162,Tempe,3.0,Moe's Southwest Grill,-111.9449183,04SKYBXRAqeYIuuVDzwKNg,"325 W Elliot Rd
Tempe, AZ 85284",AZ,33.3490842
25,163,Mesa,4.0,Jimmy and Joe's Pizzeria,-111.8773052,XKFGZwvsk3GVzd1CZdWpIg,"1960 W Baseline Rd
Mesa, AZ 85202",AZ,33.3787123
196,164,Tempe,3.5,Teharu Sushi,-111.9626175,EC9WB-iVjd28B6R6KIZ8TA,"9845 S Priest Dr
Tempe, AZ 85284",AZ,33.3216034
3,165,Chandler,3.0,Subway,-111.84107,m7oHviLGHLSNKygL_W5BYg,"611 N Arizona Ave
Chandler, AZ 85225",AZ,33.313923
5,166,El Mirage,3.5,Lupitas,-112.3412092,yaKR6C1ER0ox79j8r5ZaOQ,"13915 N Dysart Rd
El Mirage, AZ 85335",AZ,33.6105701
3,167,Phoenix,3.0,Royal Buffet,-111.9780069,z5r8zD7vGPCMpKljERvKqg,"4921 E Ray Rd
Phoenix, AZ 85044",AZ,33.3197437
28,168,Tempe,4.0,Poliberto's Taco Shop,-111.9570367,O4GznwWobGqx01DUlijgZA,"1219 W Baseline Rd
Tempe, AZ 85282",AZ,33.3780766
6,169,Phoenix,4.0,Soma Express,-111.9952353,tzGPZyGuFT3dCT1Wpn9JQA,"3961 E Camelback Rd
Phoenix, AZ 85018",AZ,33.5097283
3,170,Glendale,3.0,Soleil,-112.2634935,QZ0IytLrt6z5DCqiP_LJbA,"9495 W. Coyotes Blvd.
Glendale, AZ 85305",AZ,33.5324161
3,171,Apache Junction,3.5,Los Favoritos,-111.5664275,Wz9mfgk1XWS2aszNiTvO1w,"1879 W Apache Trl
Apache Junction, AZ 85220",AZ,33.4150703
32,172,Mesa,4.0,Los Picos Parrilla Restaurant,-111.8644947,E6HzAdx2vyZVyuNoa4-Xaw,"1542 W University Dr
Mesa, AZ 85201",AZ,33.4224084
10,173,Peoria,4.5,Chipotle - Happy Valley,-112.2731482,tiWLO7EGmOGO7XIE_lESiA,"9940 W Happy Valley Pkwy
Peoria, AZ 85383",AZ,33.7114452
30,174,Chandler,3.5,Gingerroot,-111.8609857,AbS4rMXc19XJJcXVZDhy7w,"1076 W Chandler Blvd
Chandler, AZ 85224",AZ,33.306107
3,175,Phoenix,1.5,McDonald's,-112.029015,Snu39WyiChz0NwFWRMyUvQ,"2447 E Bell Road
Phoenix, AZ 85032",AZ,33.639971
13,176,Scottsdale,3.0,Brennan's,-111.9271921,ZXlO9S1MG2I-L5uLSF-nPA,"13610 N Scottsdale Rd
Scottsdale, AZ 85260",AZ,33.6097989
179,177,Tempe,4.0,Lalibela Ethiopian Cafe,-111.9506847,-bd26a1QEEpqUZjBmtBUiQ,"849 W University Dr
Tempe, AZ 85281",AZ,33.421909
9,178,Chandler,3.0,Pirate's Fish & Chips,-111.8419,7EFNxJUVQtF3jS1P6qsweg,"200 S Arizona Ave
Chandler, AZ 85225",AZ,33.3004279
38,179,Phoenix,4.0,Milagro Grill,-111.9891177,Q2FaJ3zB6ZuGgvqUqhdc_w,"4280 E Indian School Rd
Ste 101
Phoenix, AZ 85018",AZ,33.495074
37,180,Scottsdale,4.0,Asian Island,-111.8983054,--BlvDO_RG2yElKu9XA1_g,"14870 N Northsight Blvd
Ste 103
Scottsdale, AZ 85260",AZ,33.621463
3,181,Scottsdale,4.0,Redfish,-111.920975,LrgOTuILGxG1of5iYBgktA,"7401 E Frnk Llyd Wrght Blvd
Scottsdale, AZ 85260",AZ,33.63646
6,182,Scottsdale,3.5,Hana's Cafe,-111.8342047,ceLahgipObftAOThax6ZwQ,"10855 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85259",AZ,33.584274
124,183,Phoenix,3.5,Stacy's Smokehouse,-112.0455993,asebFFgabg_lfoNpGJHZlQ,"1650 E Indian School Rd
Phoenix, AZ 85016",AZ,33.4948853
3,184,Phoenix,4.5,Happy Food,-112.203776,Cdnp0HbJ4wVlzffuueG45w,"6701 W Thomas Rd
Phoenix, AZ 85033",AZ,33.47994
3,185,Mesa,4.5,On The Green Sports Grill,-111.68413,4YiayKmzqRao1UNb8Xh0Bw,"801 S Power Rd
Mesa, AZ 85206",AZ,33.399883
7,186,Scottsdale,3.5,Baja Fresh Mexican Grill,-111.875696,kuQhOoT4viBi1hzyXQ10CA,"14858 N Frank Lloyd Wright B
Scottsdale, AZ 85260",AZ,33.621158
3,187,Phoenix,2.5,Whataburger Restaurants,-112.0799371,f59y-eSmCxYUueKTCA_6bQ,"450 W Indian School Road
Phoenix, AZ 85013",AZ,33.4950034
85,188,Surprise,4.0,Saigon Kitchen,-112.363443374634,YnWb8fRudnNkXc-VjrmKGg,"14071 W Bell Rd
Surprise, AZ 85374",AZ,33.6382038313039
4,189,Scottsdale,3.0,Subway,-111.8645011,TDvqljD6XbP6nWZBfy1OBg,"14144 N 100th St
Suite 125
Scottsdale, AZ 85260",AZ,33.6145764
4,190,Chandler,3.0,Babycakes Cafe,-111.8332,r6PWYVbDY4c-XqeXpu0u3w,"48 San Marcos Pl
Chandler, AZ 85225",AZ,33.3181
67,191,Scottsdale,3.5,Au Petit Four,-111.9253728,wftoNIA0Q8nX-Da47psBCA,"7217 E 4th Ave
Scottsdale, AZ 85251",AZ,33.4978182
72,192,Phoenix,4.0,Wy-Knot Cafe,-112.0649666,GbEOmf5k73r_UJWjchrHOg,"2325 N 7th St
Phoenix, AZ 85006",AZ,33.4741375
4,193,Phoenix,1.5,Kyoto Bowl,-112.0128995,QplY4p8HHJY0ncbgcpb8WQ,"2910 N 32nd Street
Suite 160
Phoenix, AZ 85018",AZ,33.4807241
17,194,Tempe,3.0,International House of Pancakes,-111.935878,SNpVV5viJ2aPylP6bkAx8Q,"225 E Apache Blvd
Tempe, AZ 85281",AZ,33.414249
39,195,Phoenix,4.0,Captain Bill's Subs,-112.1339119,NFoVdVCLmJ4InK4g6GYgKQ,"10645 N 35th Ave
Phoenix, AZ 85029",AZ,33.5836899
6,196,Scottsdale,4.5,Methode Bistro,-111.9258624,SIzUsf5x2RSkPwJS--A4Rw,"6204 N Scottsdale Rd
Scottsdale, AZ 85253",AZ,33.5278493
4,197,Phoenix,3.5,Happy Food,-112.073407,a5ovPlhQkcA27FFu664xKA,"3 W Baseline Rd
Phoenix, AZ 85041",AZ,33.3777494
16,198,Avondale,4.0,Pei Wei Asian Diner,-112.340224,zUGy_9UtKDfjotmWpCu_Sg,"1619 N Dysart Rd
Avondale, AZ 85392",AZ,33.465665
29,199,Phoenix,3.0,Paradise Bakery & Cafe,-112.0272041,Y-PnvV-q4HYLIy19ubVmXQ,"2502 E Camelback Rd
Phoenix, AZ 85016",AZ,33.5102068
67,200,Phoenix,3.0,My Big Fat Greek Restaurant,-111.9770187,TQhP4vCMjvX527YMxPfuUA,"10625 N Tatum Blvd
Phoenix, AZ 85028",AZ,33.5834449
9,201,Chandler,3.0,Qdoba Mexican Grill,-111.8904425,Vak7jP7fu6LUxQDZmSZE3g,"2855 W. Ray Road
Suite 1
Chandler, AZ 85224",AZ,33.3203241
26,202,Mesa,3.5,Chevys Fresh Mex,-111.8570231,rMsTpVM2bJIoghACAtn_uA,"1335 S Alma School Rd
Mesa, AZ 85210",AZ,33.3897636
22,203,Phoenix,3.0,Jay's Gyro's,-111.979265,uyuiIvQ3aWZxc1-2i_dQtQ,"4750 E Broadway Road
Phoenix, AZ 85040",AZ,33.407457
94,204,Chandler,4.0,Yoli's Cafe,-111.842586,kfscAJnLVf6J2uEte7g-5A,"241 S Oregon St
Chandler, AZ 85225",AZ,33.299873
4,205,Fountain Hills,4.0,Little Caesars,-111.720464229584,YjURbuHKIAQrwQKE8jxszQ,"16605 E Palisades Blvd
Ste 102
Fountain Hills, AZ 85268",AZ,33.6084987642781
53,206,Phoenix,3.5,La Parrilla Suiza,-111.977799,WxpCYziMlEy8mrEa_VcB1w,"13001 N Tatum Blvd
Phoenix, AZ 85032",AZ,33.6049318
58,207,Phoenix,4.0,The Original Garcia's,-112.1345686,glalhJa7wFWPIoJLBvKGfQ,"2212 N 35th Ave
Phoenix, AZ 85009",AZ,33.4724491
6,208,Wickenburg,4.0,Qorris Restaurant,-112.742297,ZjpCTpG87cmd9agfpz-EaQ,"651 W Wickenburg Way
Wickenburg, AZ 85390",AZ,33.965721
31,209,Phoenix,4.0,Jersey Mike's Subs,-112.111808,1_43FZHx3P5D7X-CpIR9WA,"2501 W Happy Valley Rd
Phoenix, AZ 85027",AZ,33.7121
6,210,Phoenix,4.0,Sonic Drive-In,-112.0925451,A-ZhvQa5A-XSqZB3HH6TVw,"1537 W Camelback Rd
Phoenix, AZ 85015",AZ,33.5092599
51,211,Chandler,3.5,Zipps Sports Grill,-111.9104666,7TMf1NuuAdvhG7IojZSKnw,"3950 W Ray Rd
Chandler, AZ 85226",AZ,33.3211423
4,212,Phoenix,2.0,McDonald's Restaurants,-112.0649186,fhmKIPGVx9_O4P9zEgCHjQ,"719 E Thunderbird Road
Phoenix, AZ 85022",AZ,33.6074328
78,213,Scottsdale,4.0,Frasher's Steak House & Lounge,-111.9263131,fMcI0fOLmUwSvgVCmGA9Rg,"2122 N Scottsdale Rd
Scottsdale, AZ 85257",AZ,33.4716326
10,214,Phoenix,2.5,Sport Peppers Grill,-112.0475,cTyBfWfmgL3vgRetyfmtyA,"1606 E Bell Rd
Ste 101
Phoenix, AZ 85022",AZ,33.641478
4,215,Tempe,4.0,Extreme Pita,-111.9593221,zTh0ArlhidvA2C8RNE5wbg,"1320 W Elliot Rd
Tempe, AZ 85284",AZ,33.3491937
3,216,Chandler,4.0,Tropical Smoothie Cafe,-111.8408778,oHoY4vX_wqnXHGLDhviveA,"4015 S Arizona Ave
Ste 11
Chandler, AZ 85248",AZ,33.2467202
128,217,Scottsdale,4.0,Fresh Mint,-111.9271523,znmvCpcwxYk_kYCqtUFt5Q,"13802 N Scottsdale Rd
Ste 161
Scottsdale, AZ 85254",AZ,33.6119344
16,218,Phoenix,4.0,Great Wok,-112.004102,6FGwEHnoD-mM-PiXrhxOlw,"3646 E Ray Rd
#12
Phoenix, AZ 85044",AZ,33.316873
57,219,Chandler,3.5,Guedo's Cantina Grille,-111.8404958,T_Kcz_bkhE9T6YejqFqPxQ,"71 E Chandler Blvd
Chandler, AZ 85225",AZ,33.3060217
4,220,Phoenix,2.0,Round Table Pizza,-112.0136128,_ISHH8x8Qe6IoVTQWegbpQ,"Phoenix Sky Harbor Airport
Terminal 2
Phoenix, AZ 85034",AZ,33.4361911
36,221,Avondale,4.0,TJ's Homestyle Restaurant,-112.3410882,BNTw6sX6fDWe-pmyY1FeDA,"310 N Dysart Rd
Avondale, AZ 85323",AZ,33.4384287
4,222,Mesa,2.5,Coco's Family Restaurant,-111.875732,1DDTdvU06tng7o0vU7-rig,"1862 W Baseline Road
Mesa, AZ 85202",AZ,33.378957
132,223,Phoenix,4.0,Sakana Sushi & Grill,-111.9766015,0vzZ_Bcb02rJljeMU9XkBw,"5061 E Elliot Rd
Phoenix, AZ 85044",AZ,33.3488957
13,224,Phoenix,4.0,Tandoori Times 3 Indian Bistro,-112.1199995,W6624iddi14DsGokORyzcA,"12027 N 28th Dr
Phoenix, AZ 85029",AZ,33.5955528
13,225,Goodyear,3.5,Costa Vida,-112.343889,3GpihkrWZOmu1a5k1EfA6g,"13233 W McDowell Rd
Goodyear, AZ 85395",AZ,33.463798
194,226,Scottsdale,4.0,Wildfish Seafood Grille,-111.928035020828,8t80-omyflkywRfu9LPh6g,"7135 E Camelback  Rd
Ste 130
Scottsdale, AZ 85250",AZ,33.5020036165904
3,227,Scottsdale,3.5,Olive's Pizzeria & Restaurant,-111.9055104,JjNzg4kWtynK-brdgKh-9A,"9619 N Hayden Rd
Ste 103
Scottsdale, AZ 85258",AZ,33.5737667
59,228,Scottsdale,3.5,Drift Lounge,-111.9199715,o4DsvwwD2kIbF-EM4r9G8A,"4341 N 75th St
Scottsdale, AZ 85251",AZ,33.4999005
39,229,Phoenix,4.0,Culver's,-112.1215834,U605aUo9MJn5vgLfP3yYKg,"10225 N 28th Dr
Phoenix, AZ 85051",AZ,33.580542
4,230,Phoenix,3.5,Chipotle,-112.0292056,XFf_SY9mZe0XGYjPetzpbQ,"2415 E Baseline Rd
Phoenix, AZ 85042",AZ,33.3777009
9,231,Phoenix,4.5,Asadero Toro,-112.096342,gc5gNHC8VJQ8px7bJJRiQA,"1715 W McDowell Rd
Phoenix, AZ 85007",AZ,33.465454
8,232,Surprise,3.5,US Pizza,-112.3933793,XXdXgsLzigS4afx8lv9MRw,"15459 W Bell Rd
Surprise, AZ 85374",AZ,33.6387206
6,233,Tempe,3.0,Vaqueros Carne Asada,-111.97627,BBt7Mx9CbhTxJo88QGuErw,"2602 W Southern Ave
Tempe, AZ 85282",AZ,33.393199
163,234,Scottsdale,4.0,Oregano's Pizza Bistro,-111.925123,LMG0zsAkUSscIvmV9vvm3A,"7215 E Shea Blvd
Scottsdale, AZ 85260",AZ,33.581877
5,235,Tempe,3.5,Salad Creations,-111.9043028,TjQ5XxrQUJOXJoohYDU8jg,"2000 E Rio Salado Pkwy
Tempe, AZ 85281",AZ,33.4329724
4,236,Tempe,4.0,Venue 104 - A Performance Cafe,-111.9248634,OmfLT4ZxFGiNygGmKcgE6g,"940 E University Dr
Ste 102
Tempe, AZ 85281",AZ,33.4220819
3,237,Mesa,2.5,Peter Piper Pizza,-111.8716076,lPmKXXcXVYkug5q9hhX2Jw,"1906 W 8th St
Mesa, AZ 85201",AZ,33.4294592
398,238,Phoenix,4.0,Barrio Café,-112.0478085,1NZLxU5WvB5roPFzneAlLw,"2814 N 16th St
Phoenix, AZ 85006",AZ,33.4787943
67,239,Phoenix,4.0,The Strand,-112.073781,vfLog2bLJGl6hAFtGtr0GQ,"2 E Jefferson St
Ste 113
Phoenix, AZ 85004",AZ,33.4471735
7,240,Scottsdale,4.5,Crush'd Wine Bar and Market,-111.927561,FrPm9l_CmSwBe8TCEiQnUg,"7101 E Thunderbird Rd
Ste 101A
Scottsdale, AZ 85254",AZ,33.610963
202,241,Mesa,4.0,unPhogettable,-111.875779,mhQCxOiqp03qnhGRTtPduw,"66 S Dobson Rd
Mesa, AZ 85202",AZ,33.413158
167,242,Phoenix,4.0,AMC Esplanade 14,-112.027582,EmlgWjs1ZzZEpDjZCSPLmw,"2515 E Camelback Rd
Phoenix, AZ 85016",AZ,33.508118
9,243,Tempe,4.0,Popeyes Chicken & Biscuits,-111.9455692,D0tHnskAgaRjCBdoXVev_g,"457 W Broadway Rd
Tempe, AZ 85282",AZ,33.407368
3,244,Phoenix,3.5,Taco Mex,-112.1358114,cne0A4qlWtahuzUSdzdalQ,"3525 W Glendale Avenue
Phoenix, AZ 85051",AZ,33.538256
4,245,Tempe,3.0,Bio Bistro,-111.928625106812,6bYrqzWQ2OOYb0I2GofsHQ,"Biodesign Institute, Arizona State University
727 E Tyler St
Tempe, AZ 85281",AZ,33.4203201233572
3,246,Tolleson,3.0,Adam's Pizza and Wings,-112.2658301,rTrZcAyxhIws62yA_f4huA,"9550 W Van Buren St
Tolleson, AZ 85353",AZ,33.4503105
72,247,Chandler,3.5,Thai Cafe,-111.902866,ApUCpJ9aa6yVgsde16gYrg,"3450 W Chandler Blvd
Ste 9
Chandler, AZ 85226",AZ,33.3056789
55,248,Phoenix,3.5,Half Moon Sports Grill,-112.071339,5tey93wPQOb7z6jOLJZ30w,"288 E Greenway Pkwy
Ste 103
Phoenix, AZ 85022",AZ,33.637072
4,249,Mesa,2.0,Denny's Restaurant,-111.8049495,8KXIh45r0PO4C_eJffmNNA,"1210 E Main St
Mesa, AZ 85203",AZ,33.4153416
4,250,Wickenburg,3.0,Mecca Bar & Grill,-112.729672193527,FpDSA0hl2TTWt_DEpYKBgg,"162 E Wickenburg Way
Wickenburg, AZ 85390",AZ,33.9692298682681
197,251,Phoenix,4.0,Pita Jungle,-111.9884173,w19cemjVR8u02PgjFpJ7Mw,"4340 E. Indian School Rd.
Phoenix, AZ 85018",AZ,33.4952769
31,252,Scottsdale,3.5,Harvest Restaurant,-111.915851,PgcuQvFl76bx42xIFyhzVg,"7615 E Pinnacle Peak Rd
Ste B-1
Scottsdale, AZ 85255",AZ,33.697603
6,253,Phoenix,2.5,Ray's Pizza II,-112.066857,zAyk-fwDWf69AaTwNT2Ksg,"515 E Carefree Hwy
Phoenix, AZ 85085",AZ,33.798477
51,254,Mesa,4.0,Charleston's,-111.8052763,Rus-ewyqLj2D1RlqK-je4w,"1623 S. Stapley Dr.
Mesa, AZ 85204",AZ,33.3844325
4,255,Cave Creek,5.0,Samurai Sam's Teriyaki Grill,-111.976648,NZ7IwFnVz2t3nygNqTkCyg,"4815 E Carefree Hwy
Cave Creek, AZ 85331",AZ,33.797531
5,256,Glendale,2.5,Lone Star Steakhouse & Saloon,-112.1816906,Rx9WPIaYCBquFBC563RjYg,"5664 W Bell Road
Glendale, AZ 85308",AZ,33.6390959
316,257,Phoenix,3.5,The Vig,-111.9953287,FqzgT9Y-Yu7jiWdHnGW-kQ,"4041 N 40th St
Phoenix, AZ 85018",AZ,33.494459
11,258,Phoenix,3.0,Manhattan Pizzeria and Subshop,-112.0651937,-S7aL8dVIiXjCdbTZVn8uA,"5224 N 7th Street
Phoenix, AZ 85014",AZ,33.513796
4,259,Phoenix,3.5,Denny's Restaurant,-112.0368923,JSX7i-cfoixVtnCx4BNb1g,"2120 E Cactus Rd
Phoenix, AZ 85022",AZ,33.5969746
35,260,Mesa,4.0,Asia,-111.805341,ihkTtwiy0DYxWF5gv3ACYQ,"1236 E Baseline Rd
Ste 102
Mesa, AZ 85204",AZ,33.3791486
6,261,Phoenix,2.0,Baja Fresh Mexican Grill Mexican Grill,-111.991549,dD2xiLM1_5Vg0pMvMIPZww,"4302 E Ray Rd
Phoenix, AZ 85044",AZ,33.320748
5,262,Phoenix,4.0,Robeks Juice,-112.1241562,E6dIiAqBWQ-7AjU5xlGhGg,"2815 W Peoria Ave
Phoenix, AZ 85029",AZ,33.5818256
7,263,Litchfield Park,3.5,Deno's Pizza,-112.3595377,9Wy2CxVwnKoT5X4GrGzfyw,"107 W Honeysuckle St
Litchfield Park, AZ 85340",AZ,33.4945805
281,264,Phoenix,4.0,Durant's,-112.0736348,cN6aBxe2mQvrQlzk26LyRQ,"2611 N Central Ave
Phoenix, AZ 85004",AZ,33.4772147
34,265,Scottsdale,4.0,Zpizza,-111.9060007,MagW3D2UDQaP6KHzhauUHw,"20511 N Hayden Rd
Ste 110
Scottsdale, AZ 85255",AZ,33.6717895
5,266,Phoenix,3.5,Marcia's Long Wongs,-112.0735285,SPqPt-K6qzTutj_vWOgKGA,"5 W Baseline Rd
Phoenix, AZ 85041",AZ,33.3777493
5,267,Buckeye,4.0,Pizza Hut,-112.57475,d_I2nyM2Wlc_g6aWTdAkIQ,"1217 E US Highway 85
Buckeye, AZ 85326",AZ,33.372032
35,268,Peoria,3.0,On The Border,-112.226631,WM8sy8FjrU3PpxN_NI02ZA,"7873 W Bell Rd
Peoria, AZ 85016",AZ,33.637679
29,269,Glendale,3.0,Chevys Fresh Mex,-112.2245556,CmNCRMpiJVtaqYfd9X1INg,"7700 W Arrowhead Towne Ctr
Glendale, AZ 85308",AZ,33.6397913
10,270,Phoenix,4.0,Rainbow Donuts Bakery and Cafe,-112.103672,ntH7Mo1JZdkglMiQXZy3Bw,"2040 W Deer Valley Rd
Ste A
Phoenix, AZ 85027",AZ,33.68439
9,271,Phoenix,3.5,Chuy's Mesquite Broiler,-112.0623802,A6OstDz-flrI84-EW8aILg,"830 E Greenway Pkwy
Ste 100
Phoenix, AZ 85022",AZ,33.6376847
36,272,Phoenix,3.5,Tomaso's,-112.0119734,s0klhdxcAab0yEWw2Uuimw,"3225 E Camelback Rd
Phoenix, AZ 85018",AZ,33.5097979
4,273,Mesa,2.5,Salsitas,-111.799487,57gnA8qjuFDtUvKMLmtR8A,"1501 E Main St
Mesa, AZ 85203",AZ,33.414809
5,274,Cave Creek,1.5,Taco Bell,-111.990434,qMM8kigvEnfAkbTX7V1o_Q,"29844 N Cave Creek Road
Cave Creek, AZ 85331",AZ,33.757546
30,275,Tempe,3.5,Fuddruckers,-111.963499,0m0KmAYGvC34MfwJIEgCEA,"7470 S Priest Dr
Tempe, AZ 85283",AZ,33.351139
434,276,Phoenix,4.0,True Food Kitchen,-112.0272041,qjmCVYkwP-HDa35jwYucbQ,"2502 E Camelback Rd
Phoenix, AZ 85016",AZ,33.5102068
89,277,Chandler,3.5,Z'Tejas Southwestern Grill,-111.967861,z1Np8_oQECKWGCwJJ8864w,"7221 W Ray Rd
Chandler, AZ 85226",AZ,33.319212
23,278,Peoria,3.5,The Auld Dubliner,-112.2696392,zDyx_BL0RJbXWpXSFfrf8g,"9780 W Northern Ave
Peoria, AZ 85345",AZ,33.5515066
22,279,Phoenix,4.0,Yusef's Middle Eastern Restaurant Grocery & Deli,-112.0306999,doEZAj-NSnoEMOJl5yXcNw,"15236 N Cave Creek Rd
Phoenix, AZ 85032",AZ,33.6253913
7,280,Scottsdale,3.0,Legends Bar and Grill,-111.926212,f67EBuoqqgW4h1OcG_K7kA,"16640 N Scottsdale Rd
Scottsdale, AZ 85254",AZ,33.637775
6,281,Phoenix,3.5,Arby's,-112.107284,iAHNZo6GF4C3N-z8u2C_ww,"2220 W Deer Valley Road
Phoenix, AZ 85027",AZ,33.6840252
15,282,Phoenix,3.5,Country Boys Restaurant,-112.013151,AVQMHeyByhkkYEeDbH9HbQ,"3202 E Greenway Rd
Phoenix, AZ 85032",AZ,33.6283281
45,283,Phoenix,3.0,Raising Cane's,-112.1183771,JbJDlfcnYiyZRXeHQcAVjg,"2715 W Peoria Ave
Phoenix, AZ 85051",AZ,33.5818515
8,284,Phoenix,2.0,Pizza Hut,-111.9787347,2bFBzziB3_yTGYcUerd9nw,"4708 S 48th S
Phoenix, AZ 85040",AZ,33.4052312
69,285,Chandler,3.5,Juan Jaime's,-111.88516,ObYf1kZVWfL8NocxUwGJKg,"2510 W Chandler Blvd
Ste 1
Chandler, AZ 85224",AZ,33.3059969
63,286,Phoenix,3.5,Siu Wok,-112.073196,LbLVO7yqAJGEQ1nK6rEvHA,"3815 N Central Ave
#A
Phoenix, AZ 85012",AZ,33.491645
3,287,Phoenix,3.5,Bill Johnson's Big Apple Restaurants,-112.1219894,v3VHHliT2rvWT0id5QiAgQ,"2906 W. Fairmount Ave
Phoenix, AZ 85017",AZ,33.4935146
14,288,Tempe,3.5,Gourmet Wok,-111.9520135,b7-1zOz2yaQZ7JUHqHLAlA,"825 W Baseline Rd
Tempe, AZ 85283",AZ,33.3771903
9,289,Tempe,3.0,Pho Thang Long,-111.940346,Ggqoqg6AUdgCADUk4eDsDg,"414 S Mill Ave
Suite 115
Tempe, AZ 85281",AZ,33.425938
12,290,Paradise Valley,3.0,Pei Wei Asian Diner Shops At Gainey Ranch,-111.925924,08Z_Zzp8PyEmWWpYurIO-Q,"8787 N Scottsdale Rd
Paradise Valley, AZ 85253",AZ,33.5671501
15,291,Phoenix,2.5,ASAP California Pizza Kitchen,-112.0178286,2VpSPb8IVXNqyVY5n7caGg,"Phoenix International Airport
3400 E Sky Harbor Blvd, Terminal 4 near Gate 10
Phoenix, AZ 85034",AZ,33.4382789
9,292,Avondale,4.5,#1 Brother's Pizza,-112.30558,osrG5x3grwQmQcvWgUdySw,"11435 W Buckeye Rd
Ste A104
Avondale, AZ 85323",AZ,33.4340612
3,293,Mesa,1.5,Subway,-111.8768819,chF0P_B8pTAy_4xvLTUZ_w,"1940 W Baseline Road
Suite 2
Mesa, AZ 85202",AZ,33.3790301
18,294,Tempe,4.0,Salazar Bros Mexican Food,-111.977079,FyyNwrfVbCG3BsYEM5csQA,"2700 W Baseline Rd
Tempe, AZ 85282",AZ,33.3791269
61,295,Chandler,2.5,Old Spaghetti Factory,-111.897004,1ggcLvWPBDWnp5MVTRnoRg,"3155 W Chandler Blvd
Ste 9
Chandler, AZ 85226",AZ,33.305675
40,296,Phoenix,3.5,SteakenBurger / Long Wongs,-112.103575,lPAHpSIc2MvY06bWxrFRiw,"1961 W Dunlap Ave
Phoenix, AZ 85021",AZ,33.567258
10,297,Phoenix,4.0,Bobby C's Cafe,-112.103672,8Paw2C-StKOx7C5nSYNX1A,"2040 W Deer Valley Rd
Ste A
Phoenix, AZ 85027",AZ,33.68439
85,298,Phoenix,4.0,Z'Tejas Southwestern Grill,-111.9770187,24OmQWFTnbfGv-e8GyEMAw,"10625 N Tatum Blvd
Phoenix, AZ 85028",AZ,33.5834449
5,299,Avondale,2.5,Senor Taco,-112.2797718,P5YZ1_5L6NGBdDrQFFPVpg,"10220 W McDowell Rd
Ste 100
Avondale, AZ 85392",AZ,33.46469
55,300,Scottsdale,3.0,Zipps Sports Grill,-111.9404813,E_TSzYjABEzD6DXsvjZnsg,"6501 E Greenway Pkwy
Scottsdale, AZ 85254",AZ,33.6251792
4,301,Phoenix,4.0,Rolibertos Mexican Food,-112.132618,flMu0Tz5RsaMzr6K8kg1EA,"3414 W Union Hills Dr
Phoenix, AZ 85027",AZ,33.655256
54,302,Phoenix,3.5,zpizza,-112.075677,SAEr_2rJLNFr3aPv0DlSWg,"111 W Monroe St
Ste 130
Phoenix, AZ 85003",AZ,33.450047
7,303,Phoenix,1.5,Coco's Restaurant and Bakery,-111.981506,g43sL1u-iM6spXbMc6_oAA,"4601 E Thomas Rd
Phoenix, AZ 85073",AZ,33.4797129
126,304,Scottsdale,3.5,Flo's Chinese Restaurant,-111.875449,fowXs9zAM0TQhSfSkPeVuw,"15027 N Thompson Peak Parkway
Scottsdale, AZ 85260",AZ,33.623019
17,305,Scottsdale,4.5,Dickey's Barbecue Pit,-111.9102319,ymSMV5wMjFwcusoGRaqDWA,"7919 E Thomas Rd
Ste 111
Scottsdale, AZ 85251",AZ,33.4803901
44,306,Chandler,3.0,Buca di Beppo,-111.9652346,Lgqk00bglDyZfe5KbLhw6Q,"7111 West Ray Rd
Chandler, AZ 85226",AZ,33.3194165
34,307,Phoenix,3.5,Off Da Hook Soul Food,-112.097523,JMZfcwARQ68n7GGsqmtdaA,"1804 W Glendale Ave.
Phoenix, AZ 85021",AZ,33.538913
12,308,Phoenix,3.0,Irie Jamaica Restaurant,-112.02249,iMVShfSP-6FE_8k-MDJfYQ,"2727 E Broadway Rd
Phoenix, AZ 85040",AZ,33.406669
